Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
13,"M Van Hul, D Bauters, RH Lijnen","Differential effects of a gelatinase inhibitor on adipocyte differentiation and adipose tissue development",2013,"Clinical and Experimental …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/1440-1681.12154","https://scholar.google.com/scholar?cites=4719292556215591821&as_sdt=2005&sciodt=0,5&hl=en",28,"2023-07-28 11:52:02","","10.1111/1440-1681.12154","","",,,,,13,1.30,4,3,10,"… )-1-deficient mice fed a high-fat diet gain less weight than … vessel size in sc and GON fat depots of tolylsam-treated mice… (MCAD) in subcutaneous (a,c,e) and gonadal (b,d,f) fat tissues of …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/1440-1681.12154","https://scholar.google.com/scholar?q=related:jSNgdJNLfkEJ:scholar.google.com/&scioq=%22vessel+size%22+%22density%22+%22mice%22+%22high+fat+diet%22+%22gonadal%22+%22adipose+tissue%22&hl=en&as_sdt=0,5&as_ylo=1950&as_yhi=2023"
17,"D Bauters, I Scroyen, R Deprez-Poulain…","ADAMTS5 promotes murine adipogenesis and visceral adipose tissue expansion",2016,"Thrombosis and …","thieme-connect.com","https://www.thieme-connect.com/products/ejournals/abstract/10.1160/TH16-01-0015","https://scholar.google.com/scholar?cites=7139924417862361657&as_sdt=2005&sciodt=0,5&hl=en",29,"2023-07-28 11:52:02","","10.1160/TH16-01-0015","","",,,,,17,2.43,4,4,7,"… to the gonadal/visceral, and not subcutaneous, adipose tissue depot … did not affect adipose tissue blood vessel size, but was … of rat adipose tissue at the onset of high-fat-diet obesity. Am …","https://www.thieme-connect.com/products/ejournals/pdf/10.1160/TH16-01-0015.pdf","https://scholar.google.com/scholar?q=related:OeLS2W0bFmMJ:scholar.google.com/&scioq=%22vessel+size%22+%22density%22+%22mice%22+%22high+fat+diet%22+%22gonadal%22+%22adipose+tissue%22&hl=en&as_sdt=0,5&as_ylo=1950&as_yhi=2023"
0,"HR Lijnen","Saquinavir does not affect adipose tissue development or metabolic parameters in mice on high fat diet",2006,"Thrombosis research","thrombosisresearch.com","https://www.thrombosisresearch.com/article/S0049-3848(05)00419-6/abstract","",30,"2023-07-28 11:52:02","","","","",,,,,0,0.00,0,1,17,"… weeks, were kept on a high fat diet (TD88137, Harlan Tekland… isolated subcutaneous (SC) and gonadal (GON) fat pads were … as blood vessel density and mean vessel size, determined …","","https://scholar.google.com/scholar?q=related:bBgT9c-NK7MJ:scholar.google.com/&scioq=%22vessel+size%22+%22density%22+%22mice%22+%22high+fat+diet%22+%22gonadal%22+%22adipose+tissue%22&hl=en&as_sdt=0,5&as_ylo=1950&as_yhi=2023"
0,"HR Lijnen, V Christiaens…","CD36 promotes adipocyte differentiation and adipogenesis",2012,"… Date: 2012/07/27-2012/07 …","cardiologyonline.com","http://www.cardiologyonline.com/wchd12/Abstracts/S21_22/1029%20Lijnen.docx","",31,"2023-07-28 11:52:02","","","","",,,,,0,0.00,0,3,11,"… subcutaneous and gonadal adipose tissue mass were significantly lower in CD36 deficient … or blood vessel size or density. On the high fat diet, CD36 deficient mice had higher levels of …","","https://scholar.google.com/scholar?q=related:paAhSBU5mQ8J:scholar.google.com/&scioq=%22vessel+size%22+%22density%22+%22mice%22+%22high+fat+diet%22+%22gonadal%22+%22adipose+tissue%22&hl=en&as_sdt=0,5&as_ylo=1950&as_yhi=2023"
118,"HR Lijnen, E Maquoi, P Morange, G Voros…","Nutritionally induced obesity is attenuated in transgenic mice overexpressing plasminogen activator inhibitor-1",2003,"… , and vascular biology","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/01.atv.0000044457.60665.dd","https://scholar.google.com/scholar?cites=10056546120881642200&as_sdt=2005&sciodt=0,5&hl=en",32,"2023-07-28 11:52:02","","10.1161/01.atv.0000044457.60665.dd","","",,,,,118,5.90,24,5,20,"… -1–deficient mice kept on a high fat diet developed more rapidly adipose tissue than their … somewhat higher average vessel size but lower density in adipose tissue of WT mice on HFD. …","https://www.ahajournals.org/doi/full/10.1161/01.atv.0000044457.60665.dd","https://scholar.google.com/scholar?q=related:2Jp7QmoHkIsJ:scholar.google.com/&scioq=%22vessel+size%22+%22density%22+%22mice%22+%22high+fat+diet%22+%22gonadal%22+%22adipose+tissue%22&hl=en&as_sdt=0,5&as_ylo=1950&as_yhi=2023"
105,"V Christiaens, M Van Hul, HR Lijnen…","CD36 promotes adipocyte differentiation and adipogenesis",2012,"Biochimica et Biophysica …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0304416512000943","https://scholar.google.com/scholar?cites=14393125435131985878&as_sdt=2005&sciodt=0,5&hl=en",33,"2023-07-28 11:52:02","HTML","","","",,,,,105,9.55,26,4,11,"… as well as subcutaneous and gonadal adipose tissue mass were … Blood vessel size and density were not significantly different … fat pads of NUDE mice kept on high fat diet for 4 weeks. …","https://www.sciencedirect.com/science/article/pii/S0304416512000943","https://scholar.google.com/scholar?q=related:1n-uQFOnvscJ:scholar.google.com/&scioq=%22vessel+size%22+%22density%22+%22mice%22+%22high+fat+diet%22+%22gonadal%22+%22adipose+tissue%22&hl=en&as_sdt=0,5&as_ylo=1950&as_yhi=2023"
24,"G Voros, E Maquoi, D Collen, HR Lijnen","Influence of membrane‐bound tumor necrosis factor (TNF)‐α on obesity and glucose metabolism",2004,"Journal of Thrombosis and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1538783622178712","https://scholar.google.com/scholar?cites=531264700041904885&as_sdt=2005&sciodt=0,5&hl=en",34,"2023-07-28 11:52:02","HTML","","","",,,,,24,1.26,6,4,19,"… , as well as subcutaneous and gonadal adipose tissue mass. … adipose tissue mass in mice after 15 weeks of high‐fat diet … larger in SC adipose tissue and the vessel density was larger …","https://www.sciencedirect.com/science/article/pii/S1538783622178712","https://scholar.google.com/scholar?q=related:9cKzD25uXwcJ:scholar.google.com/&scioq=%22vessel+size%22+%22density%22+%22mice%22+%22high+fat+diet%22+%22gonadal%22+%22adipose+tissue%22&hl=en&as_sdt=0,5&as_ylo=1950&as_yhi=2023"
26,"D Demeulemeester, I Scroyen, G Voros…","Overexpression of tissue inhibitor of matrix metalloproteinases-1 (TIMP-1) in mice does not affect adipogenesis or adipose tissue development",2006,"Thrombosis and …","thieme-connect.com","https://www.thieme-connect.com/products/ejournals/abstract/10.1160/TH05-11-0742","https://scholar.google.com/scholar?cites=15172698162320200813&as_sdt=2005&sciodt=0,5&hl=en",35,"2023-07-28 11:52:02","","10.1160/TH05-11-0742","","",,,,,26,1.53,7,4,17,"… Mice overexpressing hTIMP-1 and kept on a high fat diet for … Table 3: Blood vessel and adipocyte size and density … -1 in mice kept on HFD resulted in reduced blood vessel size without, …","https://www.thieme-connect.com/products/ejournals/pdf/10.1160/TH05-11-0742.pdf","https://scholar.google.com/scholar?q=related:bVRRGZdAkNIJ:scholar.google.com/&scioq=%22vessel+size%22+%22density%22+%22mice%22+%22high+fat+diet%22+%22gonadal%22+%22adipose+tissue%22&hl=en&as_sdt=0,5&as_ylo=1950&as_yhi=2023"
0,"HR Lijnen, D Demeulemeester…","… , Fibrinolysis and Cellular Haemostasis-Deficiency of tissue inhibitor of matrix metalloproteinase-1 (TIMP-1) impairs nutritionally induced obesity in mice",2003,"Thrombosis …","Stuttgart; New York: FK Schattauer …","","",36,"2023-07-28 11:52:02","CITATION","","","",,,,,0,0.00,0,3,20,"","","https://scholar.google.com/scholar?q=related:5ZIW0oHBS0cJ:scholar.google.com/&scioq=%22vessel+size%22+%22density%22+%22mice%22+%22high+fat+diet%22+%22gonadal%22+%22adipose+tissue%22&hl=en&as_sdt=0,5&as_ylo=1950&as_yhi=2023"
9,"V Christiaens, G Voros, I Scroyen, HR Lijnen","On the role of placental growth factor in murine adipogenesis",2007,"Thrombosis research","Elsevier","https://www.sciencedirect.com/science/article/pii/S004938480600394X","https://scholar.google.com/scholar?cites=7326944085314294874&as_sdt=2005&sciodt=0,5&hl=en",37,"2023-07-28 11:52:02","HTML","","","",,,,,9,0.56,2,4,16,"… (SC) and gonadal (GON) adipose tissues. Blood vessel size and blood vessel density, … obesity (15 weeks high fat diet) resulted in impaired adipose tissue formation, at least in part …","https://www.sciencedirect.com/science/article/pii/S004938480600394X","https://scholar.google.com/scholar?q=related:WtROZtOIrmUJ:scholar.google.com/&scioq=%22vessel+size%22+%22density%22+%22mice%22+%22high+fat+diet%22+%22gonadal%22+%22adipose+tissue%22&hl=en&as_sdt=0,5&as_ylo=1950&as_yhi=2023"
36,"HR Lijnen, MC Alessi, L Frederix…","Tiplaxtinin impairs nutritionally induced obesity in mice",2006,"Thrombosis and …","thieme-connect.com","https://www.thieme-connect.com/products/ejournals/html/10.1160/TH06-08-0422","https://scholar.google.com/scholar?cites=6699677496403631536&as_sdt=2005&sciodt=0,5&hl=en",38,"2023-07-28 11:52:02","","10.1160/TH06-08-0422","","",,,,,36,2.12,9,4,17,"… weeks 3 and 8 of the high-fat diet (HFD) (8). Transgenic … To substantiate a functional role of PAI-1 in adipose tissue … In this study, the blood vessel size in the inhibitor-treated …","https://www.thieme-connect.com/products/ejournals/pdf/10.1160/TH06-08-0422.pdf","https://scholar.google.com/scholar?q=related:sB3Rwi8J-lwJ:scholar.google.com/&scioq=%22vessel+size%22+%22density%22+%22mice%22+%22high+fat+diet%22+%22gonadal%22+%22adipose+tissue%22&hl=en&as_sdt=0,5&as_ylo=1950&as_yhi=2023"
61,"V Christiaens, I Scroyen…","Role of proteolysis in development of murine adipose tissue",2008,"Thrombosis and …","thieme-connect.com","https://www.thieme-connect.com/products/ejournals/abstract/10.1160/TH07-10-0589","https://scholar.google.com/scholar?cites=6847885981501664757&as_sdt=2005&sciodt=0,5&hl=en",39,"2023-07-28 11:52:02","","10.1160/TH07-10-0589","","",,,,,61,4.07,20,3,15,"… taneous (SC), but not in gonadal (GON) fat depots.The increase … similar blood vessel size, but a higher blood vessel density. … mice when kept on a highfat diet, but not MMP-9-deficient …","https://www.thieme-connect.com/products/ejournals/pdf/10.1160/TH07-10-0589.pdf","https://scholar.google.com/scholar?q=related:9a3IvQSUCF8J:scholar.google.com/&scioq=%22vessel+size%22+%22density%22+%22mice%22+%22high+fat+diet%22+%22gonadal%22+%22adipose+tissue%22&hl=en&as_sdt=0,5&as_ylo=1950&as_yhi=2023"
19,"B Hemmeryckx, MF Hoylaerts, HR Lijnen","Effect of premature aging on murine adipose tissue",2012,"Experimental gerontology","Elsevier","https://www.sciencedirect.com/science/article/pii/S0531556512000149","https://scholar.google.com/scholar?cites=17269517199447072443&as_sdt=2005&sciodt=0,5&hl=en",40,"2023-07-28 11:52:02","HTML","","","",,,,,19,1.73,6,3,11,"… Adipocyte and blood vessel size and density are not affected … Exposure of mice to cold or high fat diet (HFD) can trigger the … and Bmal1 deficiency on SC and gonadal (GON) fat depots …","https://www.sciencedirect.com/science/article/pii/S0531556512000149","https://scholar.google.com/scholar?q=related:u56KI2Wmqe8J:scholar.google.com/&scioq=%22vessel+size%22+%22density%22+%22mice%22+%22high+fat+diet%22+%22gonadal%22+%22adipose+tissue%22&hl=en&as_sdt=0,5&as_ylo=1950&as_yhi=2023"
3,"F Semeraro, G Voros, D Collen…","Impairment of adipose tissue development by hypoxia is not mediated by plasminogen activator inhibitor-1",2006,"Thrombosis and …","thieme-connect.com","https://www.thieme-connect.com/products/ejournals/abstract/10.1160/TH05-07-0478","https://scholar.google.com/scholar?cites=14942626074492842094&as_sdt=2005&sciodt=0,5&hl=en",41,"2023-07-28 11:52:02","","10.1160/TH05-07-0478","","",,,,,3,0.18,1,4,17,"… gonadal (GON) fat.Under hypoxic conditions,adipocytes in the adipose tissues were significantly smaller,whereas blood vessel size and density … kept on normal chow or on a high fat diet…","https://www.thieme-connect.com/products/ejournals/pdf/10.1160/TH05-07-0478.pdf","https://scholar.google.com/scholar?q=related:brCizT7fXs8J:scholar.google.com/&scioq=%22vessel+size%22+%22density%22+%22mice%22+%22high+fat+diet%22+%22gonadal%22+%22adipose+tissue%22&hl=en&as_sdt=0,5&as_ylo=1950&as_yhi=2023"
20,"I Scroyen, F Jacobs, L Cosemans…","Effect of plasminogen activator inhibitor-1 on adipogenesis in vivo",2009,"Thrombosis and …","thieme-connect.com","https://www.thieme-connect.com/products/ejournals/html/10.1160/TH08-06-0401","https://scholar.google.com/scholar?cites=4743758488103038597&as_sdt=2005&sciodt=0,5&hl=en",42,"2023-07-28 11:52:02","","10.1160/TH08-06-0401","","",,,,,20,1.43,5,4,14,"… -1-deficient mice kept on a high-fat diet develop somewhat more rapidly adipose tissue than … vessel size and density in subcutaneous (SC) and gonadal (GON) adipose tissues of NUDE …","https://www.thieme-connect.com/products/ejournals/pdf/10.1160/TH08-06-0401.pdf","https://scholar.google.com/scholar?q=related:hS6gHzY31UEJ:scholar.google.com/&scioq=%22vessel+size%22+%22density%22+%22mice%22+%22high+fat+diet%22+%22gonadal%22+%22adipose+tissue%22&hl=en&as_sdt=0,5&as_ylo=1950&as_yhi=2023"
33,"I Scroyen, L Cosemans, HR Lijnen","Effect of tissue inhibitor of matrix metalloproteinases-1 on in vitro and in vivo adipocyte differentiation",2009,"Thrombosis research","Elsevier","https://www.sciencedirect.com/science/article/pii/S0049384809003065","https://scholar.google.com/scholar?cites=12402077118752946513&as_sdt=2005&sciodt=0,5&hl=en",43,"2023-07-28 11:52:02","HTML","","","",,,,,33,2.36,11,3,14,"… in adipose tissue development was suggested by the finding that TIMP-1 deficient mice kept on a high fat diet (… and blood vessel size and density in adipose tissues following injection in …","https://www.sciencedirect.com/science/article/pii/S0049384809003065","https://scholar.google.com/scholar?q=related:UflENG4HHawJ:scholar.google.com/&scioq=%22vessel+size%22+%22density%22+%22mice%22+%22high+fat+diet%22+%22gonadal%22+%22adipose+tissue%22&hl=en&as_sdt=0,5&as_ylo=1950&as_yhi=2023"
14,"I Scroyen, V Christiaens, HR Lijnen","Effect of fumagillin on adipocyte differentiation and adipogenesis",2010,"Biochimica et Biophysica Acta (BBA) …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0304416509003341","https://scholar.google.com/scholar?cites=11166742551431143511&as_sdt=2005&sciodt=0,5&hl=en",44,"2023-07-28 11:52:02","HTML","","","",,,,,14,1.08,5,3,13,"… of adipose tissue following injection of preadipocytes in nude mice kept on high fat diet was … This suggests that analysis of blood vessel size/density in developing adipose tissue has to …","https://www.sciencedirect.com/science/article/pii/S0304416509003341","https://scholar.google.com/scholar?q=related:V-BKxC89-JoJ:scholar.google.com/&scioq=%22vessel+size%22+%22density%22+%22mice%22+%22high+fat+diet%22+%22gonadal%22+%22adipose+tissue%22&hl=en&as_sdt=0,5&as_ylo=1950&as_yhi=2023"
6,"HR Lijnen, I Scroyen","Effect of vascular endothelial growth factor receptor 2 antagonism on adiposity in obese mice",2013,"J Mol Endocrinol","researchgate.net","https://www.researchgate.net/profile/He-Lijnen/publication/235682853_Effect_of_Vascular_Endothelial_Growth_Factor-Receptor_2_antagonism_on_adiposity_in_obese_mice/links/56a5f98508ae1b651134680c/Effect-of-Vascular-Endothelial-Growth-Factor-Receptor-2-antagonism-on-adiposity-in-obese-mice.pdf","https://scholar.google.com/scholar?cites=6229504303760304541&as_sdt=2005&sciodt=0,5&hl=en",45,"2023-07-28 11:52:02","PDF","","","",,,,,6,0.60,3,2,10,"… :12 h darkness cycle and fed a high-fat diet (HFD, Harlan Teklad, … -R2 blockade affects adipose tissue-related angiogenesis … and blood vessel size and density of obese mice. Data are …","https://www.researchgate.net/profile/He-Lijnen/publication/235682853_Effect_of_Vascular_Endothelial_Growth_Factor-Receptor_2_antagonism_on_adiposity_in_obese_mice/links/56a5f98508ae1b651134680c/Effect-of-Vascular-Endothelial-Growth-Factor-Receptor-2-antagonism-on-adiposity-in-obese-mice.pdf","https://scholar.google.com/scholar?q=related:nWlmsCilc1YJ:scholar.google.com/&scioq=%22vessel+size%22+%22density%22+%22mice%22+%22high+fat+diet%22+%22gonadal%22+%22adipose+tissue%22&hl=en&as_sdt=0,5&as_ylo=1950&as_yhi=2023"
296,"V Christiaens, HR Lijnen","Angiogenesis and development of adipose tissue",2010,"Molecular and cellular endocrinology","Elsevier","https://www.sciencedirect.com/science/article/pii/S0303720709004109","https://scholar.google.com/scholar?cites=16478224397761191302&as_sdt=2005&sciodt=0,5&hl=en",46,"2023-07-28 11:52:02","HTML","","","",,,,,296,22.77,148,2,13,"… on HFD had significantly larger subcutaneous (SC) and gonadal (… Blood vessel size was lower in GON adipose tissue of PlGF −… Supplementing the high-fat diet of mice with curcumin …","https://www.sciencedirect.com/science/article/pii/S0303720709004109","https://scholar.google.com/scholar?q=related:hh27zchpruQJ:scholar.google.com/&scioq=%22vessel+size%22+%22density%22+%22mice%22+%22high+fat+diet%22+%22gonadal%22+%22adipose+tissue%22&hl=en&as_sdt=0,5&as_ylo=1950&as_yhi=2023"
307,"HR Lijnen","Angiogenesis and obesity",2008,"Cardiovascular research","academic.oup.com","https://academic.oup.com/cardiovascres/article-abstract/78/2/286/347744","https://scholar.google.com/scholar?cites=7847000206576657517&as_sdt=2005&sciodt=0,5&hl=en",47,"2023-07-28 11:52:02","","","","",,,,,307,20.47,307,1,15,"… by the adipose tissue and its expression is upregulated in obesity. Osteonectin deficient mice on high fat diet (HFD) … Blood vessel size was lower in GON adipose tissue of PlGF −/− …","https://academic.oup.com/cardiovascres/article/78/2/286/347744","https://scholar.google.com/scholar?q=related:bSRr2Rwl5mwJ:scholar.google.com/&scioq=%22vessel+size%22+%22density%22+%22mice%22+%22high+fat+diet%22+%22gonadal%22+%22adipose+tissue%22&hl=en&as_sdt=0,5&as_ylo=1950&as_yhi=2023"
44,"D Bauters, I Scroyen, M Van Hul, HR Lijnen","Gelatinase A (MMP-2) promotes murine adipogenesis",2015,"Biochimica et Biophysica Acta …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0304416515001087","https://scholar.google.com/scholar?cites=4972804081072589830&as_sdt=2005&sciodt=0,5&hl=en",48,"2023-07-28 11:52:02","HTML","","","",,,,,44,5.50,11,4,8,"… Expansion of adipose tissue is dependent on adipogenesis, … subcutaneously in Nude BALB/c mice kept on high fat diet. … Blood vessel size in de novo fat pads was not significantly …","https://www.sciencedirect.com/science/article/pii/S0304416515001087","https://scholar.google.com/scholar?q=related:Bszx9fbyAkUJ:scholar.google.com/&scioq=%22vessel+size%22+%22density%22+%22mice%22+%22high+fat+diet%22+%22gonadal%22+%22adipose+tissue%22&hl=en&as_sdt=0,5&as_ylo=1950&as_yhi=2023"
0,"M Van Hul","Role of Gelatinases in the Development of Adipose Tissue",2012,"","lirias.kuleuven.be","https://lirias.kuleuven.be/1903289?limo=0","",49,"2023-07-28 11:52:02","","","","",,,,,0,0.00,0,1,11,"… lipolysis and hepatic production of very-‐low-‐density … mice to a high fat diet (HFD) and evaluating their fat mass development. This revealed enhanced adipose tissue growth in mice …","https://lirias.kuleuven.be/retrieve/173137","https://scholar.google.com/scholar?q=related:BMoVfjTSIdEJ:scholar.google.com/&scioq=%22vessel+size%22+%22density%22+%22mice%22+%22high+fat+diet%22+%22gonadal%22+%22adipose+tissue%22&hl=en&as_sdt=0,5&as_ylo=1950&as_yhi=2023"
23,"I Scroyen, V Christiaens, HR Lijnen","No functional role of plasminogen activator inhibitor‐1 in murine adipogenesis or adipocyte differentiation",2007,"Journal of Thrombosis and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1538783622079612","https://scholar.google.com/scholar?cites=10530063063211851364&as_sdt=2005&sciodt=0,5&hl=en",50,"2023-07-28 11:52:02","HTML","","","",,,,,23,1.44,8,3,16,"… mice kept on a high‐fat diet (HFD) develop adipose tissue … a subsequent study in true littermate mice did not reveal a … and blood vessel size and density in sc and gonadal (GON) …","https://www.sciencedirect.com/science/article/pii/S1538783622079612","https://scholar.google.com/scholar?q=related:ZD40uZBMIpIJ:scholar.google.com/&scioq=%22vessel+size%22+%22density%22+%22mice%22+%22high+fat+diet%22+%22gonadal%22+%22adipose+tissue%22&hl=en&as_sdt=0,5&as_ylo=1950&as_yhi=2023"
10,"A Ioannidou, RM Fisher, CE Hagberg","The multifaceted roles of the adipose tissue vasculature",2022,"Obesity Reviews","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/obr.13403","https://scholar.google.com/scholar?cites=14627029339293199448&as_sdt=2005&sciodt=0,5&hl=en",51,"2023-07-28 11:52:02","","10.1111/obr.13403","","",,,,,10,10.00,3,3,1,"… characteristics, according to the vessel size, anatomical location, … 1 knockout mice are, for example, resistant to high fat diet-… However, at least for the femoral-gonadal subcutaneous fat …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/obr.13403","https://scholar.google.com/scholar?q=related:WKzJz6-l_coJ:scholar.google.com/&scioq=%22vessel+size%22+%22density%22+%22mice%22+%22high+fat+diet%22+%22gonadal%22+%22adipose+tissue%22&hl=en&as_sdt=0,5&as_ylo=1950&as_yhi=2023"
19,"HR Lijnen","Murine models of obesity and hormonal therapy",2011,"Thrombosis research","Elsevier","https://www.sciencedirect.com/science/article/pii/S0049384811700068","https://scholar.google.com/scholar?cites=2590122653439875406&as_sdt=2005&sciodt=0,5&hl=en",52,"2023-07-28 11:52:02","","","","",,,,,19,1.58,19,1,12,"… Blood vessel size was lower in GON adipose tissue of the … and gonadal fat pads. A subsequent study in ovariectomized … effects of estrogen in high-fat diet-fed mice. Am J Physiol …","","https://scholar.google.com/scholar?q=related:Ttn5itT28SMJ:scholar.google.com/&scioq=%22vessel+size%22+%22density%22+%22mice%22+%22high+fat+diet%22+%22gonadal%22+%22adipose+tissue%22&hl=en&as_sdt=0,5&as_ylo=1950&as_yhi=2023"
203,"MR Robciuc, R Kivelä, IM Williams, JF de Boer…","VEGFB/VEGFR1-induced expansion of adipose vasculature counteracts obesity and related metabolic complications",2016,"Cell metabolism","cell.com","https://www.cell.com/cell-metabolism/pdf/S1550-4131(16)30107-3.pdf","https://scholar.google.com/scholar?cites=9350802375219640241&as_sdt=2005&sciodt=0,5&hl=en",53,"2023-07-28 11:52:02","PDF","","","",,,,,203,29.00,41,5,7,"… capillary network density and vessel size, causing reddening … adipose tissue vascularity in the VEGFBtransduced mice, we … were measured after eight weeks of high fat diet. Number of …","https://www.cell.com/cell-metabolism/pdf/S1550-4131(16)30107-3.pdf","https://scholar.google.com/scholar?q=related:sXfYsze5xIEJ:scholar.google.com/&scioq=%22vessel+size%22+%22density%22+%22mice%22+%22high+fat+diet%22+%22gonadal%22+%22adipose+tissue%22&hl=en&as_sdt=0,5&as_ylo=1950&as_yhi=2023"
0,"I Scroyen, HR Lijnen","Mouse Genetic Models in Studying Adipose Angiogenesis",2013,"Angiogenesis in Adipose Tissue","Springer","https://link.springer.com/chapter/10.1007/978-1-4614-8069-3_14","",54,"2023-07-28 11:52:02","","10.1007/978-1-4614-8069-3_14","","",,,,,0,0.00,0,2,10,"… vessel size is observed in subcutaneous (SC) adipose tissue … In addition, also PAI-1 transgenic mice on high fat diet have … mice on HFD, but was lower in gonadal (GON) fat of PAI-2 –/– …","","https://scholar.google.com/scholar?q=related:xodhGzaCHdAJ:scholar.google.com/&scioq=%22vessel+size%22+%22density%22+%22mice%22+%22high+fat+diet%22+%22gonadal%22+%22adipose+tissue%22&hl=en&as_sdt=0,5&as_ylo=1950&as_yhi=2023"
0,"IME Desar, AMJ Thijs, SF Mulder…","Weight loss induced by tyrosine kinase inhibitors of the VEGF pathway",2016,"CARDIOVASCULAR …","repository.ubn.ru.nl","https://repository.ubn.ru.nl/bitstream/handle/2066/159898/159898.pdf#page=91","",55,"2023-07-28 11:52:02","PDF","","","",,,,,0,0.00,0,4,7,"… ) treatment for four weeks of mice on a high fat diet resulted in a significant reduction of body … gonadal adipose tissue mass, without significant changes in blood vessel size and density.[…","https://repository.ubn.ru.nl/bitstream/handle/2066/159898/159898.pdf#page=91","https://scholar.google.com/scholar?q=related:4cBPaUOrv3UJ:scholar.google.com/&scioq=%22vessel+size%22+%22density%22+%22mice%22+%22high+fat+diet%22+%22gonadal%22+%22adipose+tissue%22&hl=en&as_sdt=0,5&as_ylo=1950&as_yhi=2023"
0,"MC Soler-Vázquez, M del Mar Romero…","Implantation of CPT1AM-expressing adipocytes reduces obesity and glucose intolerance in mice",2023,"Metabolic …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1096717623000630","",56,"2023-07-28 11:52:02","HTML","","","",,,,,0,0.00,0,3,1,"… into mice fed a high-fat diet (HFD). CPT1AM-implanted … in the adipose tissue of CPT1AM-implanted mice. Our results … for the corresponding vessel size) supplemented with 5 …","https://www.sciencedirect.com/science/article/pii/S1096717623000630","https://scholar.google.com/scholar?q=related:n1ch0W2BJVEJ:scholar.google.com/&scioq=%22vessel+size%22+%22density%22+%22mice%22+%22high+fat+diet%22+%22gonadal%22+%22adipose+tissue%22&hl=en&as_sdt=0,5&as_ylo=1950&as_yhi=2023"
